Effective Refractive Indices:
rel_box_size:     0.001
rel_grid_spacing: 20
rel_tolerance:    0
eigenvectors:     4
boundary cond:    0000
Wavelengths from 0.35 um to 2.5 um in 170 steps
Heights from 0.3 um to 0.65 um in 8 steps
Widths from 1 um to 2 um in 21 steps
height	width	frequency	Ex_n_eff		Ex_frac	Ex_core	Ex_A_eff		Ey_n_eff		Ey_frac	Ey_core	Ey_A_eff
300   	1000  	119.917		1.68713800985	0.929	0.428	2.20619e-12		nan         	nan	nan	nan   
300   	1000  	124.276		1.70516147965	0.928	0.456	1.99411e-12		nan         	nan	nan	nan   
300   	1000  	128.635		1.72239330388	0.927	0.482	1.81953e-12		nan         	nan	nan	nan   
300   	1000  	132.993		1.73885229158	0.927	0.508	1.67417e-12		nan         	nan	nan	nan   
300   	1000  	137.352		1.75456115131	0.927	0.532	1.55183e-12		nan         	nan	nan	nan   
300   	1000  	141.711		1.76954569212	0.927	0.555	1.44785e-12		nan         	nan	nan	nan   
300   	1000  	146.07		1.78383399362	0.928	0.576	1.35866e-12		nan         	nan	nan	nan   
300   	1000  	150.428		1.79745563353	0.928	0.597	1.2815e-12		nan         	nan	nan	nan   
300   	1000  	154.787		1.81044101444	0.929	0.616	1.21425e-12		nan         	nan	nan	nan   
300   	1000  	159.146		1.82282080381	0.93	0.634	1.15521e-12		nan         	nan	nan	nan   
300   	1000  	163.505		1.83462548471	0.931	0.652	1.10305e-12		nan         	nan	nan	nan   
300   	1000  	167.864		1.84588500731	0.932	0.668	1.05668e-12		nan         	nan	nan	nan   
300   	1000  	172.222		1.85662852744	0.934	0.683	1.01524e-12		nan         	nan	nan	nan   
300   	1000  	176.581		1.86688421807	0.935	0.697	9.78013e-13		nan         	nan	nan	nan   
300   	1000  	180.94		1.87667914038	0.936	0.711	9.44416e-13		nan         	nan	nan	nan   
300   	1000  	185.299		1.88603916252	0.938	0.724	9.13963e-13		nan         	nan	nan	nan   
300   	1000  	189.657		1.89498891581	0.939	0.735	8.86248e-13		nan         	nan	nan	nan   
300   	1000  	194.016		1.90355178  	0.94	0.747	8.60931e-13		nan         	nan	nan	nan   
300   	1000  	198.375		1.91174989042	0.942	0.757	8.37724e-13		nan         	nan	nan	nan   
300   	1000  	202.734		1.91960416144	0.943	0.767	8.16381e-13		nan         	nan	nan	nan   
300   	1000  	207.092		1.92713432171	0.945	0.777	7.96694e-13		nan         	nan	nan	nan   
300   	1000  	211.451		1.93435895759	0.946	0.786	7.78481e-13		nan         	nan	nan	nan   
300   	1000  	215.81		1.94129556202	0.947	0.794	7.61588e-13		nan         	nan	nan	nan   
300   	1000  	220.169		1.94796058651	0.948	0.802	7.4588e-13		nan         	nan	nan	nan   
300   	1000  	224.528		1.95436949484	0.95	0.81	7.31239e-13		nan         	nan	nan	nan   
300   	1000  	228.886		1.960536817 	0.951	0.817	7.17562e-13		nan         	nan	nan	nan   
300   	1000  	233.245		1.96647620262	0.952	0.823	7.04759e-13		nan         	nan	nan	nan   
300   	1000  	237.604		1.97220047307	0.953	0.83	6.9275e-13		nan         	nan	nan	nan   
300   	1000  	241.963		1.97772167184	0.955	0.836	6.81465e-13		nan         	nan	nan	nan   
300   	1000  	246.321		1.98305111292	0.956	0.842	6.70841e-13		nan         	nan	nan	nan   
300   	1000  	250.68		1.98819942684	0.957	0.847	6.60823e-13		nan         	nan	nan	nan   
300   	1000  	255.039		1.99317660444	0.958	0.852	6.5136e-13		nan         	nan	nan	nan   
300   	1000  	259.398		1.99799203815	0.959	0.857	6.42409e-13		nan         	nan	nan	nan   
300   	1000  	263.757		2.00265456093	0.96	0.862	6.3393e-13		nan         	nan	nan	nan   
300   	1000  	268.115		2.00717248279	0.961	0.866	6.25886e-13		nan         	nan	nan	nan   
300   	1000  	272.474		2.01155362509	0.962	0.87	6.18246e-13		nan         	nan	nan	nan   
300   	1000  	276.833		2.0158053526	0.963	0.874	6.10979e-13		nan         	nan	nan	nan   
300   	1000  	281.192		2.01993460346	0.964	0.878	6.04059e-13		nan         	nan	nan	nan   
300   	1000  	285.55		2.02394791719	0.964	0.882	5.97462e-13		nan         	nan	nan	nan   
300   	1000  	289.909		2.02785146075	0.965	0.885	5.91166e-13		nan         	nan	nan	nan   
300   	1000  	294.268		2.03165105288	0.966	0.889	5.85151e-13		nan         	nan	nan	nan   
300   	1000  	298.627		2.03535218679	0.967	0.892	5.79398e-13		nan         	nan	nan	nan   
300   	1000  	302.986		2.0389600512	0.968	0.895	5.73891e-13		nan         	nan	nan	nan   
300   	1000  	307.344		2.04247955007	0.968	0.898	5.68615e-13		nan         	nan	nan	nan   
300   	1000  	311.703		2.04591532083	0.969	0.901	5.63554e-13		nan         	nan	nan	nan   
300   	1000  	316.062		2.04927175147	0.97	0.903	5.58697e-13		nan         	nan	nan	nan   
300   	1000  	320.421		2.05255299636	0.971	0.906	5.5403e-13		nan         	nan	nan	nan   
300   	1000  	324.779		2.05576299101	0.971	0.908	5.49543e-13		nan         	nan	nan	nan   
300   	1000  	329.138		2.05890546587	0.972	0.911	5.45226e-13		nan         	nan	nan	nan   
300   	1000  	333.497		2.06198395909	0.972	0.913	5.41069e-13		nan         	nan	nan	nan   
