Effective Refractive Indices:
rel_box_size:     0.001
rel_grid_spacing: 20
rel_tolerance:    0
eigenvectors:     4
boundary cond:    0000
Wavelengths from 1.6 um to 2.4 um in 300 steps
Heights from 0.77 um to 0.77 um in 1 steps
Widths from 0.76 um to 0.76 um in 1 steps
height	width	frequency	Ex_n_eff		Ex_frac	Ex_core	Ex_A_eff		Ey_n_eff		Ey_frac	Ey_core	Ey_A_eff
770   	760   	124.914		1.39283562847	0.955	0.0471	8.14183e-11		1.40848171104	0.899	0.188	6.00563e-12
770   	760   	125.122		1.39312323622	0.954	0.048	7.86621e-11		1.40905324091	0.898	0.191	5.83527e-12
770   	760   	125.331		1.39341140971	0.954	0.0489	7.59732e-11		1.40962983924	0.897	0.194	5.67129e-12
770   	760   	125.54		1.39370020451	0.953	0.0498	7.33508e-11		1.41021155447	0.896	0.198	5.51349e-12
770   	760   	125.749		1.3939896779	0.953	0.0507	7.07944e-11		1.41079843116	0.894	0.201	5.36165e-12
770   	760   	125.958		1.39427988887	0.952	0.0516	6.83033e-11		1.41139050983	0.893	0.204	5.21556e-12
770   	760   	126.167		1.39457089822	0.952	0.0526	6.58769e-11		1.41198782688	0.892	0.207	5.07502e-12
770   	760   	126.376		1.39486276861	0.951	0.0537	6.35144e-11		1.41259041451	0.891	0.21	4.93983e-12
770   	760   	126.585		1.39515556465	0.95	0.0547	6.12151e-11		1.41319830059	0.89	0.213	4.80979e-12
770   	760   	126.793		1.39544935297	0.95	0.0558	5.89783e-11		1.41381150864	0.889	0.217	4.68472e-12
770   	760   	127.002		1.39574420227	0.949	0.0569	5.68033e-11		1.41443005775	0.888	0.22	4.56443e-12
770   	760   	127.211		1.39604018344	0.948	0.058	5.46892e-11		1.41505396255	0.887	0.223	4.44875e-12
770   	760   	127.42		1.3963373696	0.948	0.0592	5.26353e-11		1.41568323315	0.885	0.226	4.33749e-12
770   	760   	127.629		1.39663583617	0.947	0.0604	5.06408e-11		1.41631787517	0.884	0.229	4.2305e-12
770   	760   	127.838		1.39693566101	0.946	0.0617	4.87048e-11		1.41695788973	0.883	0.233	4.1276e-12
770   	760   	128.047		1.39723692443	0.945	0.0629	4.68264e-11		1.41760327346	0.882	0.236	4.02865e-12
770   	760   	128.256		1.39753970933	0.945	0.0643	4.50049e-11		1.41825401855	0.881	0.239	3.93348e-12
770   	760   	128.465		1.39784410123	0.944	0.0656	4.32393e-11		1.41891011276	0.88	0.243	3.84194e-12
770   	760   	128.673		1.39815018841	0.943	0.067	4.15288e-11		1.41957153951	0.879	0.246	3.7539e-12
770   	760   	128.882		1.39845806195	0.942	0.0685	3.98723e-11		1.42023827797	0.877	0.249	3.66921e-12
