Effective Refractive Indices:
rel_box_size:     0.001
rel_grid_spacing: 20
rel_tolerance:    0
eigenvectors:     4
boundary cond:    0000
Wavelengths from 0.4 um to 4.5 um in 100 steps
Heights from 0.77 um to 0.77 um in 1 steps
Widths from 0.76 um to 0.76 um in 1 steps
height	width	frequency	Ex_n_eff		Ex_frac	Ex_core	Ex_A_eff		Ey_n_eff		Ey_frac	Ey_core	Ey_A_eff
770   	760   	66.6205		1.32563853378	0.982	0.0078	2.64112e-09		1.32124978658	0.955	0.0059	7.1143e-09
770   	760   	73.5181		1.35231563157	0.985	0.00953	1.79552e-09		1.3485266147	0.962	0.00646	5.62975e-09
770   	760   	80.4157		1.37156316291	0.985	0.0127	1.02134e-09		1.36801065008	0.968	0.00764	3.82232e-09
770   	760   	87.3133		1.3863668869	0.984	0.0191	4.64457e-10		1.38263797962	0.971	0.0099	2.17885e-09
770   	760   	94.2109		1.39876139639	0.979	0.0333	1.58988e-10		1.39417376153	0.972	0.0144	9.94052e-10
770   	760   	101.108		1.41085440141	0.964	0.0673	4.14817e-11		1.4039163699	0.969	0.0246	3.35478e-10
770   	760   	108.006		1.4255943385	0.936	0.134	1.159e-11		1.41334072621	0.957	0.0511	7.82176e-11
770   	760   	114.904		1.44494809505	0.907	0.214	5.1596e-12		1.42514718068	0.923	0.116	1.60488e-11
770   	760   	121.801		1.46782966086	0.886	0.285	3.21792e-12		1.44246997997	0.879	0.208	5.57924e-12
770   	760   	128.699		1.49251949502	0.871	0.347	2.34492e-12		1.46471060744	0.85	0.288	3.17974e-12
770   	760   	135.596		1.51784575559	0.862	0.404	1.85334e-12		1.48960836938	0.831	0.357	2.2389e-12
770   	760   	142.494		1.54305126739	0.856	0.455	1.53984e-12		1.5155777361	0.821	0.418	1.74359e-12
770   	760   	149.392		1.56764443913	0.852	0.502	1.32369e-12		1.54160909531	0.816	0.472	1.43997e-12
770   	760   	156.289		1.59131568579	0.851	0.545	1.16641e-12		1.56705871264	0.814	0.521	1.23588e-12
770   	760   	163.187		1.61388359719	0.852	0.584	1.0473e-12		1.59153208968	0.815	0.565	1.08984e-12
770   	760   	170.084		1.63525665799	0.854	0.62	9.54281e-13		1.61480686497	0.818	0.604	9.80464e-13
770   	760   	176.982		1.6554052123	0.857	0.651	8.79813e-13		1.63677755087	0.823	0.639	8.95655e-13
